,Q1,Q2,Q3,Q4,Q5,C1,S1,C2,S2,C3,S3,C4,S4,C5,S5,CTotal,STotal,V1,V2,V3,V4,V5,VTotal,PTotal
7080,8789,16809,227,4966,7486,21972.5,878.9,25213.5,3361.8,12782.37,68.1,25425.92,1986.4,28895.96,3743.0,114290.25,10038.2,48866.84,55301.61,15640.3,35755.2,48359.56,203923.51,89633.26
7081,6577,4758,1393,2138,714,16442.5,657.7,7137.0,951.6,78439.83,417.9,10946.56,855.2,2756.04,357.0,115721.93,3239.4,36568.12,15653.82,95977.7,15393.6,4612.44,168205.68,52483.75
7082,876,17224,143,9308,8422,2190.0,87.6,25836.0,3444.8,8052.33,42.9,47656.96,3723.2,32508.92,4211.0,116244.21,11509.5,4870.56,56666.96,9852.7,67017.6,54406.12,192813.94,76569.73
7083,15237,8398,427,4816,4651,38092.5,1523.7,12597.0,1679.6,24044.37,128.1,24657.92,1926.4,17952.86,2325.5,117344.65,7583.3,84717.72,27629.42,29420.3,34675.2,30045.46,206488.1,89143.45
7084,6988,2694,336,4367,13699,17470.0,698.8,4041.0,538.8,18920.16,100.8,22359.04,1746.8,52878.14,6849.5,115668.34,9934.7,38853.28,8863.26,23150.4,31442.4,88495.54,190804.88,75136.54
7085,54,3488,670,4617,12604,135.0,5.4,5232.0,697.6,37727.7,201.0,23639.04,1846.8,48651.44,6302.0,115385.18,9052.8,300.24,11475.52,46163.0,33242.4,81421.84,172603.0,57217.82
7086,756,14433,558,11782,977,1890.0,75.6,21649.5,2886.6,31420.98,167.4,60323.84,4712.8,3771.22,488.5,119055.54,8330.9,4203.36,47484.57,38446.2,84830.4,6311.42,181275.95,62220.41
7087,10697,3701,625,10054,229,26742.5,1069.7,5551.5,740.2,35193.75,187.5,51476.48,4021.6,883.94,114.5,119848.17,6133.5,59475.32,12176.29,43062.5,72388.8,1479.34,188582.25,68734.08
7088,7578,4804,628,10018,1677,18945.0,757.8,7206.0,960.8,35362.68,188.4,51292.16,4007.2,6473.22,838.5,119279.06,6752.7,42133.68,15805.16,43269.2,72129.6,10833.42,184171.06,64892.0
7089,9220,11719,379,1569,11926,23050.0,922.0,17578.5,2343.8,21341.49,113.7,8033.28,627.6,46034.36,5963.0,116037.63,9970.1,51263.2,38555.51,26113.1,11296.8,77041.96,204270.57,88232.94
7090,1064,7576,491,13482,1314,2660.0,106.4,11364.0,1515.2,27648.21,147.3,69027.84,5392.8,5072.04,657.0,115772.09,7818.7,5915.84,24925.04,33829.9,97070.4,8488.44,170229.62,54457.53
7091,13010,4771,641,3047,5979,32525.0,1301.0,7156.5,954.2,36094.71,192.3,15600.64,1218.8,23078.94,2989.5,114455.79,6655.8,72335.6,15696.59,44164.9,21938.4,38624.34,192759.83,78304.04
7092,4419,8969,11,14942,3527,11047.5,441.9,13453.5,1793.8,619.41,3.3,76503.04,5976.8,13614.22,1763.5,115237.67,9979.3,24569.64,29508.01,757.9,107582.4,22784.42,185202.37,69964.7
7093,19565,10704,123,918,11258,48912.5,1956.5,16056.0,2140.8,6926.13,36.9,4700.16,367.2,43455.88,5629.0,120050.67,10130.4,108781.4,35216.16,8474.7,6609.6,72726.68,231808.54,111757.87
7094,1041,13016,1520,1841,746,2602.5,104.1,19524.0,2603.2,85591.2,456.0,9425.92,736.4,2879.56,373.0,120023.18,4272.7,5787.96,42822.64,104728.0,13255.2,4819.16,171412.96,51389.78
7095,14842,6969,289,6624,4523,37105.0,1484.2,10453.5,1393.8,16273.59,86.7,33914.88,2649.6,17458.78,2261.5,115205.75,7875.8,82521.52,22928.01,19912.1,47692.8,29218.58,202273.01,87067.26
7096,9027,2321,800,523,10866,22567.5,902.7,3481.5,464.2,45048.0,240.0,2677.76,209.2,41942.76,5433.0,115717.52,7249.1,50190.12,7636.09,55120.0,3765.6,70194.36,186906.17,71188.65
7097,14495,3125,9,6874,10873,36237.5,1449.5,4687.5,625.0,506.79,2.7,35194.88,2749.6,41969.78,5436.5,118596.45,10263.3,80592.2,10281.25,620.1,49492.8,70239.58,211225.93,92629.48
7098,3280,19865,1016,1460,3471,8200.0,328.0,29797.5,3973.0,57210.96,304.8,7475.2,584.0,13398.06,1735.5,116081.72,6925.3,18236.8,65355.85,70002.4,10512.0,22422.66,186529.71,70447.99
7099,11686,12810,99,8777,4595,29215.0,1168.6,19215.0,2562.0,5574.69,29.7,44938.24,3510.8,17736.7,2297.5,116679.63,9568.6,64974.16,42144.9,6821.1,63194.4,29683.7,206818.26,90138.63
7100,86,6824,870,4992,8621,215.0,8.6,10236.0,1364.8,48989.7,261.0,25559.04,1996.8,33277.06,4310.5,118276.8,7941.7,478.16,22450.96,59943.0,35942.4,55691.66,174506.18,56229.38
7101,7806,7311,204,12004,3679,19515.0,780.6,10966.5,1462.2,11487.24,61.2,61460.48,4801.6,14200.94,1839.5,117630.16,8945.1,43401.36,24053.19,14055.6,86428.8,23766.34,191705.29,74075.13
7102,4253,694,528,5208,13186,10632.5,425.3,1041.0,138.8,29731.68,158.4,26664.96,2083.2,50897.96,6593.0,118968.1,9398.7,23646.68,2283.26,36379.2,37497.6,85181.56,184988.3,66020.2
7103,1753,15263,259,3597,14496,4382.5,175.3,22894.5,3052.6,14584.29,77.7,18416.64,1438.8,55954.56,7248.0,116232.49,11992.4,9746.68,50215.27,17845.1,25898.4,93644.16,197349.61,81117.12
7104,13835,10438,633,3865,3588,34587.5,1383.5,15657.0,2087.6,35644.23,189.9,19788.8,1546.0,13849.68,1794.0,119527.21,7001.0,76922.6,34341.02,43613.7,27828.0,23178.48,205883.8,86356.59
7105,2022,2840,1090,4353,6219,5055.0,202.2,4260.0,568.0,61377.9,327.0,22287.36,1741.2,24005.34,3109.5,116985.6,5947.9,11242.32,9343.6,75101.0,31341.6,40174.74,167203.26,50217.66
7106,9520,8526,253,10150,3032,23800.0,952.0,12789.0,1705.2,14246.43,75.9,51968.0,4060.0,11703.52,1516.0,114506.95,8309.1,52931.2,28050.54,17431.7,73080.0,19586.72,191080.16,76573.21
7107,3720,654,304,10967,8814,9300.0,372.0,981.0,130.8,17118.24,91.2,56151.04,4386.8,34022.04,4407.0,117572.32,9387.8,20683.2,2151.66,20945.6,78962.4,56938.44,179681.3,62108.98
7108,2851,267,532,15322,712,7127.5,285.1,400.5,53.4,29956.92,159.6,78448.64,6128.8,2748.32,356.0,118681.88,6982.9,15851.56,878.43,36654.8,110318.4,4599.52,168302.71,49620.83
7109,7183,8322,971,414,8012,17957.5,718.3,12483.0,1664.4,54677.01,291.3,2119.68,165.6,30926.32,4006.0,118163.51,6845.6,39937.48,27379.38,66901.9,2980.8,51757.52,188957.08,70793.57
7110,1830,12796,454,6825,8489,4575.0,183.0,19194.0,2559.2,25564.74,136.2,34944.0,2730.0,32767.54,4244.5,117045.28,9852.9,10174.8,42098.84,31280.6,49140.0,54838.94,187533.18,70487.9
7111,2561,13692,542,3206,11285,6402.5,256.1,20538.0,2738.4,30520.02,162.6,16414.72,1282.4,43560.1,5642.5,117435.34,10082.0,14239.16,45046.68,37343.8,23083.2,72901.1,192613.94,75178.6
7112,7254,4201,1062,1673,6790,18135.0,725.4,6301.5,840.2,59801.22,318.6,8565.76,669.2,26209.4,3395.0,119012.88,5948.4,40332.24,13821.29,73171.8,12045.6,43863.4,183234.33,64221.45
7113,17956,5873,23,2475,12232,44890.0,1795.6,8809.5,1174.6,1295.13,6.9,12672.0,990.0,47215.52,6116.0,114882.15,10083.1,99835.36,19322.17,1584.7,17820.0,79018.72,217580.95,102698.8
7114,1233,18239,408,11749,1025,3082.5,123.3,27358.5,3647.8,22974.48,122.4,60154.88,4699.6,3956.5,512.5,117526.86,9105.6,6855.48,60006.31,28111.2,84592.8,6621.5,186187.29,68660.43
7115,15596,7548,631,5080,1951,38990.0,1559.6,11322.0,1509.6,35531.61,189.3,26009.6,2032.0,7530.86,975.5,119384.07,6266.0,86713.76,24832.92,43475.9,36576.0,12603.46,204202.04,84817.97
7116,12435,6458,790,84,7439,31087.5,1243.5,9687.0,1291.6,44484.9,237.0,430.08,33.6,28714.54,3719.5,114404.02,6525.2,69138.6,21246.82,54431.0,604.8,48055.94,193477.16,79073.14
7117,12498,3119,1029,2056,3219,31245.0,1249.8,4678.5,623.8,57942.99,308.7,10526.72,822.4,12425.34,1609.5,116818.55,4614.2,69488.88,10261.51,70898.1,14803.2,20794.74,186246.43,69427.88
7118,5348,14931,587,4310,7406,13370.0,534.8,22396.5,2986.2,33053.97,176.1,22067.2,1724.0,28587.16,3703.0,119474.83,9124.1,29734.88,49122.99,40444.3,31032.0,47842.76,198176.93,78702.1
7119,1928,18258,623,1109,10668,4820.0,192.8,27387.0,3651.6,35081.13,186.9,5678.08,443.6,41178.48,5334.0,114144.69,9808.9,10719.68,60068.82,42924.7,7984.8,68915.28,190613.28,76468.59
7120,13819,9279,672,5890,730,34547.5,1381.9,13918.5,1855.8,37840.32,201.6,30156.8,2356.0,2817.8,365.0,119280.92,6160.3,76833.64,30527.91,46300.8,42408.0,4715.8,200786.15,81505.23
7121,475,17912,158,13613,1942,1187.5,47.5,26868.0,3582.4,8896.98,47.4,69698.56,5445.2,7496.12,971.0,114147.16,10093.5,2641.0,58930.48,10886.2,98013.6,12545.32,183016.6,68869.44
7122,4497,1393,240,4512,16933,11242.5,449.7,2089.5,278.6,13514.4,72.0,23101.44,1804.8,65361.38,8466.5,115309.22,11071.6,25003.32,4582.97,16536.0,32486.4,109387.18,187995.87,72686.65
7123,2705,16825,173,6341,11194,6762.5,270.5,25237.5,3365.0,9741.63,51.9,32465.92,2536.4,43208.84,5597.0,117416.39,11820.8,15039.8,55354.25,11919.7,45655.2,72313.24,200282.19,82865.8
7124,4694,2049,1272,4328,2249,11735.0,469.4,3073.5,409.8,71626.32,381.6,22159.36,1731.2,8681.14,1124.5,117275.32,4116.5,26098.64,6741.21,87640.8,31161.6,14528.54,166170.79,48895.47
7125,3280,2032,61,15265,6034,8200.0,328.0,3048.0,406.4,3434.91,18.3,78156.8,6106.0,23291.24,3017.0,116130.95,9875.7,18236.8,6685.28,4202.9,109908.0,38979.64,178012.62,61881.67
7126,11965,11231,806,2800,2606,29912.5,1196.5,16846.5,2246.2,45385.86,241.8,14336.0,1120.0,10059.16,1303.0,116540.02,6107.5,66525.4,36949.99,55533.4,20160.0,16834.76,196003.55,79463.53
7127,5445,14907,336,3925,10763,13612.5,544.5,22360.5,2981.4,18920.16,100.8,20096.0,1570.0,41545.18,5381.5,116534.34,10578.2,30274.2,49044.03,23150.4,28260.0,69528.98,200257.61,83723.27
7128,8681,1499,45,14200,4568,21702.5,868.1,2248.5,299.8,2533.95,13.5,72704.0,5680.0,17632.48,2284.0,116821.43,9145.4,48266.36,4931.71,3100.5,102240.0,29509.28,188047.85,71226.42
7129,6161,18126,525,2327,9214,15402.5,616.1,27189.0,3625.2,29562.75,157.5,11914.24,930.8,35566.04,4607.0,119634.53,9936.6,34255.16,59634.54,36172.5,16754.4,59522.44,206339.04,86704.51
7130,85,2521,1007,8757,3688,212.5,8.5,3781.5,504.2,56704.17,302.1,44835.84,3502.8,14235.68,1844.0,119769.69,6161.6,472.6,8294.09,69382.3,63050.4,23824.48,165023.87,45254.18
7131,3021,18592,300,2665,12802,7552.5,302.1,27888.0,3718.4,16893.0,90.0,13644.8,1066.0,49415.72,6401.0,115394.02,11577.5,16796.76,61167.68,20670.0,19188.0,82700.92,200523.36,85129.34
7132,4241,2563,587,1841,15367,10602.5,424.1,3844.5,512.6,33053.97,176.1,9425.92,736.4,59316.62,7683.5,116243.51,9532.7,23579.96,8432.27,40444.3,13255.2,99270.82,184982.55,68739.04
7133,13553,7923,829,4,7074,33882.5,1355.3,11884.5,1584.6,46680.99,248.7,20.48,1.6,27305.64,3537.0,119774.11,6727.2,75354.68,26066.67,57118.1,28.8,45698.04,204266.29,84492.18
7134,10057,16400,480,3222,5928,25142.5,1005.7,24600.0,3280.0,27028.8,144.0,16496.64,1288.8,22882.08,2964.0,116150.02,8682.5,55916.92,53956.0,33072.0,23198.4,38294.88,204438.2,88288.18
7135,15982,7527,326,3061,7760,39955.0,1598.2,11290.5,1505.4,18357.06,97.8,15672.32,1224.4,29953.6,3880.0,115228.48,8305.8,88859.92,24763.83,22461.4,22039.2,50129.6,208253.95,93025.47
7136,7325,5758,630,7826,4232,18312.5,732.5,8637.0,1151.6,35475.3,189.0,40069.12,3130.4,16335.52,2116.0,118829.44,7319.5,40727.0,18943.82,43407.0,56347.2,27338.72,186763.74,67934.3
7137,1587,10303,756,6362,6593,3967.5,158.7,15454.5,2060.6,42570.36,226.8,32573.44,2544.8,25448.98,3296.5,120014.78,8287.4,8823.72,33896.87,52088.4,45806.4,42590.78,183206.17,63191.39
7138,3720,18932,415,6973,5060,9300.0,372.0,28398.0,3786.4,23368.65,124.5,35701.76,2789.2,19531.6,2530.0,116300.01,9602.1,20683.2,62286.28,28593.5,50205.6,32687.6,194456.18,78156.17
7139,14878,8293,218,1047,13354,37195.0,1487.8,12439.5,1658.6,12275.58,65.4,5360.64,418.8,51546.44,6677.0,118817.16,10307.6,82721.68,27283.97,15020.2,7538.4,86266.84,218831.09,100013.93
7140,2637,14164,411,8230,5493,6592.5,263.7,21246.0,2832.8,23143.41,123.3,42137.6,3292.0,21202.98,2746.5,114322.49,9258.3,14661.72,46599.56,28317.9,59256.0,35484.78,184319.96,69997.47
7141,9603,7927,460,10053,905,24007.5,960.3,11890.5,1585.4,25902.6,138.0,51471.36,4021.2,3493.3,452.5,116765.26,7157.4,53392.68,26079.83,31694.0,72381.6,5846.3,189394.41,72629.15
7142,6028,13522,257,10962,2547,15070.0,602.8,20283.0,2704.4,14471.67,77.1,56125.44,4384.8,9831.42,1273.5,115781.53,9042.6,33515.68,44487.38,17707.3,78926.4,16453.62,191090.38,75308.85
7143,19654,2358,877,2570,1094,49135.0,1965.4,3537.0,471.6,49383.87,263.1,13158.4,1028.0,4222.84,547.0,119437.11,4275.1,109276.24,7757.82,60425.3,18504.0,7067.24,203030.6,83593.49
7144,2642,4690,692,1897,13742,6605.0,264.2,7035.0,938.0,38966.52,207.6,9712.64,758.8,53044.12,6871.0,115363.28,9039.6,14689.52,15430.1,47678.8,13658.4,88773.32,180230.14,64866.86
7145,5142,7520,478,2670,12976,12855.0,514.2,11280.0,1504.0,26916.18,143.4,13670.4,1068.0,50087.36,6488.0,114808.94,9717.6,28589.52,24740.8,32934.2,19224.0,83824.96,189313.48,74504.54
7146,6292,18691,744,5511,547,15730.0,629.2,28036.5,3738.2,41894.64,223.2,28216.32,2204.4,2111.42,273.5,115988.88,7068.5,34983.52,61493.39,51261.6,39679.2,3533.62,190951.33,74962.45
7147,18709,13451,323,4339,2881,46772.5,1870.9,20176.5,2690.2,18188.13,96.9,22215.68,1735.6,11120.66,1440.5,118473.47,7834.1,104022.04,44253.79,22254.7,31240.8,18611.26,220382.59,101909.12
7148,15411,11373,330,6059,3709,38527.5,1541.1,17059.5,2274.6,18582.3,99.0,31022.08,2423.6,14316.74,1854.5,119508.12,8192.8,85685.16,37417.17,22737.0,43624.8,23960.14,213424.27,93916.15
7149,2255,13116,239,11253,5188,5637.5,225.5,19674.0,2623.2,13458.09,71.7,57615.36,4501.2,20025.68,2594.0,116410.63,10015.6,12537.8,43151.64,16467.1,81021.6,33514.48,186692.62,70281.99
7150,12467,12839,253,697,12315,31167.5,1246.7,19258.5,2567.8,14246.43,75.9,3568.64,278.8,47535.9,6157.5,115776.97,10326.7,69316.52,42240.31,17431.7,5018.4,79554.9,213561.83,97784.86
7151,2744,19389,150,9002,6712,6860.0,274.4,29083.5,3877.8,8446.5,45.0,46090.24,3600.8,25908.32,3356.0,116388.56,11154.0,15256.64,63789.81,10335.0,64814.4,43359.52,197555.37,81166.81
7152,4007,8754,816,7479,1947,10017.5,400.7,13131.0,1750.8,45948.96,244.8,38292.48,2991.6,7515.42,973.5,114905.36,6361.4,22278.92,28800.66,56222.4,53848.8,12577.62,173728.4,58823.04
7153,6578,16144,843,865,6980,16445.0,657.8,24216.0,3228.8,47469.33,252.9,4428.8,346.0,26942.8,3490.0,119501.93,7975.5,36573.68,53113.76,58082.7,6228.0,45090.8,199088.94,79587.01
7154,8296,10006,541,3986,7157,20740.0,829.6,15009.0,2001.2,30463.71,162.3,20408.32,1594.4,27626.02,3578.5,114247.05,8166.0,46125.76,32919.74,37274.9,28699.2,46234.22,191253.82,77006.77
7155,10826,13367,1084,1661,230,27065.0,1082.6,20050.5,2673.4,61040.04,325.2,8504.32,664.4,887.8,115.0,117547.66,4860.6,60192.56,43977.43,74687.6,11959.2,1485.8,192302.59,74754.93
7156,2599,9782,674,9240,3512,6497.5,259.9,14673.0,1956.4,37952.94,202.2,47308.8,3696.0,13556.32,1756.0,119988.56,7870.5,14450.44,32182.78,46438.6,66528.0,22687.52,182287.34,62298.78
7157,717,15010,742,8107,2046,1792.5,71.7,22515.0,3002.0,41782.02,222.6,41507.84,3242.8,7897.56,1023.0,115494.92,7562.1,3986.52,49382.9,51123.8,58370.4,13217.16,176080.78,60585.86
7158,3562,733,343,8449,12176,8905.0,356.2,1099.5,146.6,19314.33,102.9,43258.88,3379.6,46999.36,6088.0,119577.07,10073.3,19804.72,2411.57,23632.7,60832.8,78656.96,185338.75,65761.68
7159,13581,9422,81,6482,8612,33952.5,1358.1,14133.0,1884.4,4561.11,24.3,33187.84,2592.8,33242.32,4306.0,119076.77,10165.6,75510.36,30998.38,5580.9,46670.4,55633.52,214393.56,95316.79
7160,1410,4141,152,18384,1431,3525.0,141.0,6211.5,828.2,8559.12,45.6,94126.08,7353.6,5523.66,715.5,117945.36,9083.9,7839.6,13623.89,10472.8,132364.8,9244.26,173545.35,55599.99
7161,17269,6162,441,6095,2906,43172.5,1726.9,9243.0,1232.4,24832.71,132.3,31206.4,2438.0,11217.16,1453.0,119671.77,6982.6,96015.64,20272.98,30384.9,43884.0,18772.76,209330.28,89658.51
7162,8859,11098,1111,868,3625,22147.5,885.9,16647.0,2219.6,62560.41,333.3,4444.16,347.2,13992.5,1812.5,119791.57,5598.5,49256.04,36512.42,76547.9,6249.6,23417.5,191983.46,72191.89
7163,14084,13589,341,7992,1,35210.0,1408.4,20383.5,2717.8,19201.71,102.3,40919.04,3196.8,3.86,0.5,115718.11,7425.8,78307.04,44707.81,23494.9,57542.4,6.46,204058.61,88340.5
7164,55,10460,181,7002,13598,137.5,5.5,15690.0,2092.0,10192.11,54.3,35850.24,2800.8,52488.28,6799.0,114358.13,11751.6,305.8,34413.4,12470.9,50414.4,87843.08,185447.58,71089.45
7165,10811,4927,983,1352,4873,27027.5,1081.1,7390.5,985.4,55352.73,294.9,6922.24,540.8,18809.78,2436.5,115502.75,5338.7,60109.16,16209.83,67728.7,9734.4,31479.58,185261.67,69758.92
7166,16488,5463,214,4322,8843,41220.0,1648.8,8194.5,1092.6,12050.34,64.2,22128.64,1728.8,34133.98,4421.5,117727.46,8955.9,91673.28,17973.27,14744.6,31118.4,57125.78,212635.33,94907.87
7167,8623,10521,520,2340,9943,21557.5,862.3,15781.5,2104.2,29281.2,156.0,11980.8,936.0,38379.98,4971.5,116980.98,9030.0,47943.88,34614.09,35828.0,16848.0,64231.78,199465.75,82484.77
7168,3352,3120,453,4536,14651,8380.0,335.2,4680.0,624.0,25508.43,135.9,23224.32,1814.4,56552.86,7325.5,118345.61,10235.0,18637.12,10264.8,31211.7,32659.2,94645.46,187418.28,69072.67
7169,4669,16087,1266,1141,1825,11672.5,466.9,24130.5,3217.4,71288.46,379.8,5841.92,456.4,7044.5,912.5,119977.88,5433.0,25959.64,52926.23,87227.4,8215.2,11789.5,186117.97,66140.09
7170,8690,4947,352,954,17036,21725.0,869.0,7420.5,989.4,19821.12,105.6,4884.48,381.6,65758.96,8518.0,119610.06,10863.6,48316.4,16275.63,24252.8,6868.8,110052.56,205766.19,86156.13
7171,2159,1892,57,15950,5611,5397.5,215.9,2838.0,378.4,3209.67,17.1,81664.0,6380.0,21658.46,2805.5,114767.63,9796.9,12004.04,6224.68,3927.3,114840.0,36247.06,173243.08,58475.45
7172,9021,14526,374,1635,10803,22552.5,902.1,21789.0,2905.2,21059.94,112.2,8371.2,654.0,41699.58,5401.5,115472.22,9975.0,50156.76,47790.54,25768.6,11772.0,69787.38,205275.28,89803.06
7173,12266,16176,835,963,3279,30665.0,1226.6,24264.0,3235.2,47018.85,250.5,4930.56,385.2,12656.94,1639.5,119535.35,6737.0,68198.96,53219.04,57531.5,6933.6,21182.34,207065.44,87530.09
7174,19564,3001,485,4269,4140,48910.0,1956.4,4501.5,600.2,27310.35,145.5,21857.28,1707.6,15980.4,2070.0,118559.53,6479.7,108775.84,9873.29,33416.5,30736.8,26744.4,209546.83,90987.3
7175,3526,15961,312,297,16519,8815.0,352.6,23941.5,3192.2,17568.72,93.6,1520.64,118.8,63763.34,8259.5,115609.2,12016.7,19604.56,52511.69,21496.8,2138.4,106712.74,202464.19,86854.99
7176,1754,1621,247,8830,13535,4385.0,175.4,2431.5,324.2,13908.57,74.1,45209.6,3532.0,52245.1,6767.5,118179.77,10873.2,9752.24,5333.09,17018.3,63576.0,87436.1,183115.73,64935.96
7177,848,9491,772,1683,12248,2120.0,84.8,14236.5,1898.2,43471.32,231.6,8616.96,673.2,47277.28,6124.0,115722.06,9011.8,4714.88,31225.39,53190.8,12117.6,79122.08,180370.75,64648.69
7178,1921,4074,391,3239,17659,4802.5,192.1,6111.0,814.8,22017.21,117.3,16583.68,1295.6,68163.74,8829.5,117678.13,11249.3,10680.76,13403.46,26939.9,23320.8,114077.14,188422.06,70743.93
7179,11325,14814,443,7318,485,28312.5,1132.5,22221.0,2962.8,24945.33,132.9,37468.16,2927.2,1872.1,242.5,114819.09,7397.9,62967.0,48738.06,30522.7,52689.6,3133.1,198050.46,83231.37
7180,2215,7067,370,3919,16003,5537.5,221.5,10600.5,1413.4,20834.7,111.0,20065.28,1567.6,61771.58,8001.5,118809.56,11315.0,12315.4,23250.43,25493.0,28216.8,103379.38,192655.01,73845.45
7181,11571,13699,892,2929,635,28927.5,1157.1,20548.5,2739.8,50228.52,267.6,14996.48,1171.6,2451.1,317.5,117152.1,5653.6,64334.76,45069.71,61458.8,21088.8,4102.1,196054.17,78902.07
7182,1192,10776,334,1992,17637,2980.0,119.2,16164.0,2155.2,18807.54,100.2,10199.04,796.8,68078.82,8818.5,116229.4,11989.9,6627.52,35453.04,23012.6,14342.4,113935.02,193370.58,77141.18
7183,15863,1225,22,5115,12032,39657.5,1586.3,1837.5,245.0,1238.82,6.6,26188.8,2046.0,46443.52,6016.0,115366.14,9899.9,88198.28,4030.25,1515.8,36828.0,77726.72,208299.05,92932.91
7184,4314,16223,399,10826,1623,10785.0,431.4,24334.5,3244.6,22467.69,119.7,55429.12,4330.4,6264.78,811.5,119281.09,8937.6,23985.84,53373.67,27491.1,77947.2,10484.58,193282.39,74001.3
7185,9617,15855,766,286,6465,24042.5,961.7,23782.5,3171.0,43133.46,229.8,1464.32,114.4,24954.9,3232.5,117377.68,7709.4,53470.52,52162.95,52777.4,2059.2,41763.9,202233.97,84856.29
7186,8443,15171,288,5617,7496,21107.5,844.3,22756.5,3034.2,16217.28,86.4,28759.04,2246.8,28934.56,3748.0,117774.88,9959.7,46943.08,49912.59,19843.2,40442.4,48424.16,205565.43,87790.55
7187,8669,8648,61,10281,6375,21672.5,866.9,12972.0,1729.6,3434.91,18.3,52638.72,4112.4,24607.5,3187.5,115325.63,9914.7,48199.64,28451.92,4202.9,74023.2,41182.5,196060.16,80734.53
7188,15399,10255,422,6957,1129,38497.5,1539.9,15382.5,2051.0,23762.82,126.6,35619.84,2782.8,4357.94,564.5,117620.6,7064.8,85618.44,33738.95,29075.8,50090.4,7293.34,205816.93,88196.33
7189,751,9503,1118,1837,7289,1877.5,75.1,14254.5,1900.6,62954.58,335.4,9405.44,734.8,28135.54,3644.5,116627.56,6690.4,4175.56,31264.87,77030.2,13226.4,47086.94,172783.97,56156.41
7190,12564,11054,420,4136,5819,31410.0,1256.4,16581.0,2210.8,23650.2,126.0,21176.32,1654.4,22461.34,2909.5,115278.86,8157.1,69855.84,36367.66,28938.0,29779.2,37590.74,202531.44,87252.58
7191,9938,16752,590,5917,731,24845.0,993.8,25128.0,3350.4,33222.9,177.0,30295.04,2366.8,2821.66,365.5,116312.6,7253.5,55255.28,55114.08,40651.0,42602.4,4722.26,198345.02,82032.42
7192,2282,12379,197,12719,4049,5705.0,228.2,18568.5,2475.8,11093.07,59.1,65121.28,5087.6,15629.14,2024.5,116116.99,9875.2,12687.92,40726.91,13573.3,91576.8,26156.54,184721.47,68604.48
7193,7385,6616,825,421,9687,18462.5,738.5,9924.0,1323.2,46455.75,247.5,2155.52,168.4,37391.82,4843.5,114389.59,7321.1,41060.6,21766.64,56842.5,3031.2,62578.02,185278.96,70889.37
7194,12814,12579,790,3598,1526,32035.0,1281.4,18868.5,2515.8,44484.9,237.0,18421.76,1439.2,5890.36,763.0,119700.52,6236.4,71245.84,41384.91,54431.0,25905.6,9857.96,202825.31,83124.79
7195,10228,6288,578,5550,5836,25570.0,1022.8,9432.0,1257.6,32547.18,173.4,28416.0,2220.0,22526.96,2918.0,118492.14,7591.8,56867.68,20687.52,39824.2,39960.0,37700.56,195039.96,76547.82
7196,1860,2787,703,9526,4791,4650.0,186.0,4180.5,557.4,39585.93,210.9,48773.12,3810.4,18493.26,2395.5,115682.81,7160.2,10341.6,9169.23,48436.7,68587.2,30949.86,167484.59,51801.78
7197,222,9802,71,11811,9246,555.0,22.2,14703.0,1960.4,3998.01,21.3,60472.32,4724.4,35689.56,4623.0,115417.89,11351.3,1234.32,32248.58,4891.9,85039.2,59729.16,183143.16,67725.27
7198,16506,16689,229,5707,1966,41265.0,1650.6,25033.5,3337.8,12894.99,68.7,29219.84,2282.8,7588.76,983.0,116002.09,8322.9,91773.36,54906.81,15778.1,41090.4,12700.36,216249.03,100246.94
7199,7548,769,1391,1851,2355,18870.0,754.8,1153.5,153.8,78327.21,417.3,9477.12,740.4,9090.3,1177.5,116918.13,3243.8,41966.88,2530.01,95839.9,13327.2,15213.3,168877.29,51959.16
7200,9019,14992,809,1185,4890,22547.5,901.9,22488.0,2998.4,45554.79,242.7,6067.2,474.0,18875.4,2445.0,115532.89,7062.0,50145.64,49323.68,55740.1,8532.0,31589.4,195330.82,79797.93
7201,16155,8219,595,5134,1592,40387.5,1615.5,12328.5,1643.8,33504.45,178.5,26286.08,2053.6,6145.12,796.0,118651.65,6287.4,89821.8,27040.51,40995.5,36964.8,10284.32,205106.93,86455.28
7202,2589,12267,486,4589,10056,6472.5,258.9,18400.5,2453.4,27366.66,145.8,23495.68,1835.6,38816.16,5028.0,114551.5,9721.7,14394.84,40358.43,33485.4,33040.8,64961.76,186241.23,71689.73
7203,7770,11870,689,3132,6613,19425.0,777.0,17805.0,2374.0,38797.59,206.7,16035.84,1252.8,25526.18,3306.5,117589.61,7917.0,43201.2,39052.3,47472.1,22550.4,42719.98,194995.98,77406.37
7204,12743,10184,849,2501,2146,31857.5,1274.3,15276.0,2036.8,47807.19,254.7,12805.12,1000.4,8283.56,1073.0,116029.37,5639.2,70851.08,33505.36,58496.1,18007.2,13863.16,194722.9,78693.53
7205,50,2345,1296,3547,6282,125.0,5.0,3517.5,469.0,72977.76,388.8,18160.64,1418.8,24248.52,3141.0,119029.42,5422.6,278.0,7715.05,89294.4,25538.4,40581.72,163407.57,44378.15
7206,1001,1962,633,9395,6730,2502.5,100.1,2943.0,392.4,35644.23,189.9,48102.4,3758.0,25977.8,3365.0,115169.93,7805.4,5565.56,6454.98,43613.7,67644.0,43475.8,166754.04,51584.11
